EmployeeID,Name,Department,JobRole,WorkHours,Leaves,Stress,Health,Productivity,Timestamp,JobSatisfaction,BurnoutFeeling,Feedback
EMP00726,Employee_726,Other,Developer,53,7,6,4,7,2024-05-08 00:00:00,8,Sometimes,Workload is manageable
EMP00727,Employee_727,Operations,Intern,63,3,5,5,5,2024-05-30 00:00:00,8,Sometimes,Good work-life balance
EMP00728,Employee_728,Other,Analyst,69,0,9,7,3,2024-02-04 00:00:00,4,Often,Feeling stressed recently
EMP00729,Employee_729,Operations,Team Lead,59,0,2,8,10,2024-04-18 00:00:00,8,No,Career growth opportunities needed
EMP00730,Employee_730,Operations,Executive,34,10,4,6,9,2024-04-11 00:00:00,3,No,Satisfied with current role
EMP00731,Employee_731,Marketing,Executive,37,7,9,5,4,2024-04-22 00:00:00,8,Often,Workload is manageable
EMP00732,Employee_732,Operations,Team Lead,37,2,10,9,5,2024-06-08 00:00:00,6,Often,Need better management support
EMP00733,Employee_733,Other,Intern,60,4,9,4,10,2024-05-13 00:00:00,1,Often,Good work-life balance
EMP00734,Employee_734,Marketing,Executive,62,6,4,9,10,2024-07-08 00:00:00,1,No,Feeling stressed recently
EMP00735,Employee_735,IT,Developer,61,1,2,7,3,2024-11-16 00:00:00,2,No,Workload is manageable
EMP00736,Employee_736,IT,Intern,31,6,7,6,9,2024-03-05 00:00:00,1,Sometimes,Satisfied with current role
EMP00737,Employee_737,Operations,Team Lead,42,7,6,8,6,2024-10-18 00:00:00,1,Sometimes,Good work-life balance
EMP00738,Employee_738,IT,Analyst,73,5,1,6,9,2024-06-19 00:00:00,1,Often,Satisfied with current role
EMP00739,Employee_739,HR,Manager,35,10,3,7,5,2024-02-15 00:00:00,9,No,Satisfied with current role
EMP00740,Employee_740,Finance,Executive,61,5,9,8,10,2024-06-02 00:00:00,4,Often,Good work-life balance
EMP00741,Employee_741,IT,Intern,73,8,10,10,10,2024-12-02 00:00:00,9,Often,Need better management support
EMP00742,Employee_742,Finance,Executive,54,6,6,8,8,2024-02-05 00:00:00,6,Sometimes,Need better management support
EMP00743,Employee_743,HR,Intern,31,8,3,9,5,2024-12-13 00:00:00,10,No,Career growth opportunities needed
EMP00744,Employee_744,HR,Executive,38,3,9,4,7,2024-10-14 00:00:00,5,Often,Career growth opportunities needed
EMP00745,Employee_745,Other,Developer,35,5,8,10,6,2024-02-10 00:00:00,1,Often,Need better management support
EMP00746,Employee_746,IT,Developer,53,4,1,8,3,2024-08-23 00:00:00,9,No,Need better management support
EMP00747,Employee_747,Finance,Manager,62,5,10,6,4,2024-10-03 00:00:00,1,Often,Satisfied with current role
EMP00748,Employee_748,Finance,Executive,47,6,4,8,10,2024-05-25 00:00:00,8,No,Need better management support
EMP00749,Employee_749,HR,Analyst,55,11,5,9,10,2024-03-03 00:00:00,9,Sometimes,Good work-life balance
EMP00750,Employee_750,HR,Analyst,55,1,2,10,4,2024-07-20 00:00:00,5,No,Need better management support
EMP00751,Employee_751,HR,Executive,65,5,8,5,4,2024-08-31 00:00:00,3,Often,Workload is manageable
EMP00752,Employee_752,Marketing,Team Lead,63,10,3,5,5,2024-07-31 00:00:00,2,No,Feeling stressed recently
EMP00753,Employee_753,IT,Intern,32,0,4,4,5,2024-04-22 00:00:00,2,No,Feeling stressed recently
EMP00754,Employee_754,Operations,Developer,52,6,3,9,8,2024-04-02 00:00:00,10,No,Career growth opportunities needed
EMP00755,Employee_755,Operations,Executive,71,9,6,6,5,2024-02-13 00:00:00,9,Often,Feeling stressed recently
EMP00756,Employee_756,Other,Team Lead,74,2,7,4,10,2024-06-18 00:00:00,3,Often,Career growth opportunities needed
EMP00757,Employee_757,Finance,Executive,58,3,4,6,5,2024-05-05 00:00:00,7,No,Feeling stressed recently
EMP00758,Employee_758,HR,Manager,71,0,1,4,9,2024-06-27 00:00:00,5,Often,Career growth opportunities needed
EMP00759,Employee_759,Finance,Executive,50,11,4,4,10,2024-02-23 00:00:00,8,No,Career growth opportunities needed
EMP00760,Employee_760,IT,Intern,65,5,6,4,4,2024-05-19 00:00:00,4,Sometimes,Satisfied with current role
EMP00761,Employee_761,Operations,Manager,61,11,3,8,6,2024-12-21 00:00:00,2,No,Satisfied with current role
EMP00762,Employee_762,IT,Team Lead,52,8,7,6,9,2024-11-26 00:00:00,3,Sometimes,Good work-life balance
EMP00763,Employee_763,Operations,Team Lead,54,1,2,7,5,2024-04-26 00:00:00,6,No,Career growth opportunities needed
EMP00764,Employee_764,HR,Analyst,62,12,5,5,9,2024-04-17 00:00:00,2,Sometimes,Workload is manageable
EMP00765,Employee_765,Finance,Team Lead,72,0,6,9,10,2024-04-13 00:00:00,6,Often,Feeling stressed recently
EMP00766,Employee_766,Marketing,Executive,37,1,4,8,7,2024-11-06 00:00:00,6,No,Workload is manageable
EMP00767,Employee_767,HR,Executive,73,2,1,10,9,2024-01-14 00:00:00,4,Often,Career growth opportunities needed
EMP00768,Employee_768,Marketing,Analyst,55,7,2,5,5,2024-03-01 00:00:00,4,No,Workload is manageable
EMP00769,Employee_769,Finance,Intern,69,9,10,10,4,2024-08-11 00:00:00,7,Often,Need better management support
EMP00770,Employee_770,Finance,Analyst,68,7,2,5,6,2024-12-27 00:00:00,2,Often,Career growth opportunities needed
EMP00771,Employee_771,Finance,Team Lead,61,6,1,8,7,2024-12-27 00:00:00,2,No,Good work-life balance
EMP00772,Employee_772,Operations,Developer,69,3,10,4,8,2024-02-11 00:00:00,7,Often,Feeling stressed recently
EMP00773,Employee_773,Operations,Executive,44,11,3,6,8,2024-05-25 00:00:00,1,No,Career growth opportunities needed
EMP00774,Employee_774,HR,Executive,45,10,10,4,8,2024-10-18 00:00:00,10,Often,Need better management support
EMP00775,Employee_775,Other,Analyst,57,2,8,9,7,2024-11-28 00:00:00,6,Often,Workload is manageable
EMP00776,Employee_776,IT,Developer,54,7,8,6,7,2024-11-12 00:00:00,1,Often,Feeling stressed recently
EMP00777,Employee_777,Marketing,Manager,50,2,9,8,9,2024-07-11 00:00:00,5,Often,Career growth opportunities needed
EMP00778,Employee_778,Operations,Team Lead,54,9,7,5,6,2024-08-20 00:00:00,4,Sometimes,Career growth opportunities needed
EMP00779,Employee_779,Operations,Executive,55,9,9,9,5,2024-09-30 00:00:00,10,Often,Career growth opportunities needed
EMP00780,Employee_780,IT,Executive,48,5,10,9,4,2024-08-18 00:00:00,9,Often,Satisfied with current role
EMP00781,Employee_781,IT,Analyst,63,7,9,4,4,2024-11-03 00:00:00,1,Often,Satisfied with current role
EMP00782,Employee_782,IT,Executive,49,9,3,5,7,2024-06-01 00:00:00,1,No,Need better management support
EMP00783,Employee_783,Other,Team Lead,48,9,3,6,4,2024-03-13 00:00:00,10,No,Career growth opportunities needed
EMP00784,Employee_784,Operations,Analyst,36,6,7,6,8,2024-08-31 00:00:00,6,Sometimes,Career growth opportunities needed
EMP00785,Employee_785,Operations,Developer,73,10,5,9,3,2024-03-24 00:00:00,4,Often,Satisfied with current role
EMP00786,Employee_786,Other,Intern,31,7,6,7,3,2024-02-16 00:00:00,6,Sometimes,Career growth opportunities needed
EMP00787,Employee_787,IT,Intern,69,4,7,8,9,2024-09-01 00:00:00,9,Often,Need better management support
EMP00788,Employee_788,Finance,Intern,45,11,4,10,7,2024-01-21 00:00:00,8,No,Workload is manageable
EMP00789,Employee_789,Finance,Executive,62,4,6,7,9,2024-07-04 00:00:00,2,Sometimes,Workload is manageable
EMP00790,Employee_790,Finance,Developer,60,11,8,5,5,2024-11-07 00:00:00,5,Often,Good work-life balance
EMP00791,Employee_791,IT,Intern,65,2,2,5,9,2024-10-15 00:00:00,1,No,Feeling stressed recently
EMP00792,Employee_792,Operations,Developer,34,3,4,4,9,2024-08-07 00:00:00,1,No,Feeling stressed recently
EMP00793,Employee_793,Marketing,Developer,59,9,10,5,3,2024-06-23 00:00:00,7,Often,Feeling stressed recently
EMP00794,Employee_794,HR,Developer,71,2,7,10,10,2024-12-05 00:00:00,8,Often,Career growth opportunities needed
EMP00795,Employee_795,HR,Team Lead,59,5,2,9,6,2024-06-14 00:00:00,4,No,Feeling stressed recently
EMP00796,Employee_796,Finance,Analyst,33,11,10,8,6,2024-12-21 00:00:00,4,Often,Career growth opportunities needed
EMP00797,Employee_797,Operations,Intern,57,2,7,8,10,2024-03-03 00:00:00,9,Sometimes,Need better management support
EMP00798,Employee_798,Other,Developer,72,12,7,6,10,2024-05-06 00:00:00,5,Often,Career growth opportunities needed
EMP00799,Employee_799,Marketing,Team Lead,65,8,9,6,10,2024-06-17 00:00:00,8,Often,Career growth opportunities needed
EMP00800,Employee_800,IT,Developer,54,9,4,10,6,2024-10-02 00:00:00,5,No,Need better management support
EMP00801,Employee_801,Operations,Executive,65,9,9,8,8,2024-06-01 00:00:00,6,Often,Career growth opportunities needed
EMP00802,Employee_802,IT,Analyst,30,8,5,5,3,2024-04-08 00:00:00,5,Sometimes,Career growth opportunities needed
EMP00803,Employee_803,HR,Analyst,72,3,9,5,8,2024-05-04 00:00:00,5,Often,Workload is manageable
EMP00804,Employee_804,Marketing,Team Lead,48,5,4,8,8,2024-03-08 00:00:00,2,No,Need better management support
EMP00805,Employee_805,Marketing,Manager,48,7,3,9,4,2024-12-07 00:00:00,4,No,Career growth opportunities needed
EMP00806,Employee_806,IT,Analyst,70,12,9,5,9,2024-04-04 00:00:00,3,Often,Good work-life balance
EMP00807,Employee_807,Other,Analyst,51,1,2,5,8,2024-12-06 00:00:00,10,No,Good work-life balance
EMP00808,Employee_808,Finance,Intern,62,0,2,8,10,2024-02-18 00:00:00,6,No,Need better management support
EMP00809,Employee_809,Finance,Intern,58,3,1,6,7,2024-03-18 00:00:00,5,No,Career growth opportunities needed
EMP00810,Employee_810,IT,Intern,30,3,10,5,5,2024-10-20 00:00:00,3,Often,Career growth opportunities needed
EMP00811,Employee_811,Operations,Manager,47,12,9,5,9,2024-03-11 00:00:00,6,Often,Satisfied with current role
EMP00812,Employee_812,Other,Manager,41,4,9,10,9,2024-01-21 00:00:00,10,Often,Good work-life balance
EMP00813,Employee_813,IT,Team Lead,54,12,7,7,8,2024-05-27 00:00:00,4,Sometimes,Career growth opportunities needed
EMP00814,Employee_814,IT,Team Lead,64,3,10,5,7,2024-03-12 00:00:00,8,Often,Satisfied with current role
EMP00815,Employee_815,IT,Executive,56,3,8,10,10,2024-04-02 00:00:00,7,Often,Workload is manageable
EMP00816,Employee_816,Finance,Manager,63,2,3,5,8,2024-08-14 00:00:00,6,No,Feeling stressed recently
EMP00817,Employee_817,Marketing,Team Lead,34,5,3,5,6,2024-10-12 00:00:00,5,No,Career growth opportunities needed
EMP00818,Employee_818,Marketing,Analyst,75,4,3,7,7,2024-09-08 00:00:00,2,Often,Satisfied with current role
EMP00819,Employee_819,HR,Team Lead,44,6,6,6,4,2024-06-23 00:00:00,4,Sometimes,Satisfied with current role
EMP00820,Employee_820,IT,Intern,33,8,4,5,6,2024-09-25 00:00:00,10,No,Satisfied with current role
EMP00821,Employee_821,IT,Manager,48,9,10,4,3,2024-08-01 00:00:00,4,Often,Career growth opportunities needed
EMP00822,Employee_822,Marketing,Analyst,51,4,6,7,3,2024-10-10 00:00:00,6,Sometimes,Career growth opportunities needed
EMP00823,Employee_823,Other,Developer,59,12,9,6,6,2024-11-16 00:00:00,10,Often,Good work-life balance
EMP00824,Employee_824,Finance,Team Lead,56,1,7,7,4,2024-11-04 00:00:00,6,Sometimes,Satisfied with current role
EMP00825,Employee_825,Operations,Team Lead,53,9,9,9,6,2024-12-02 00:00:00,3,Often,Feeling stressed recently
EMP00826,Employee_826,Operations,Team Lead,48,12,3,7,8,2024-05-11 00:00:00,1,No,Feeling stressed recently
EMP00827,Employee_827,HR,Manager,69,8,3,5,4,2024-11-29 00:00:00,5,Often,Feeling stressed recently
EMP00828,Employee_828,IT,Analyst,50,12,1,9,6,2024-12-14 00:00:00,4,No,Satisfied with current role
EMP00829,Employee_829,IT,Developer,74,2,7,5,5,2024-12-23 00:00:00,7,Often,Good work-life balance
EMP00830,Employee_830,Operations,Team Lead,61,5,6,6,7,2024-11-20 00:00:00,1,Sometimes,Satisfied with current role
EMP00831,Employee_831,Other,Executive,30,2,2,10,6,2024-11-22 00:00:00,2,No,Satisfied with current role
EMP00832,Employee_832,Other,Manager,57,8,5,4,7,2024-11-23 00:00:00,8,Sometimes,Need better management support
EMP00833,Employee_833,IT,Team Lead,75,0,2,8,6,2024-03-08 00:00:00,4,Often,Feeling stressed recently
EMP00834,Employee_834,Marketing,Manager,51,8,8,6,9,2024-10-19 00:00:00,6,Often,Career growth opportunities needed
EMP00835,Employee_835,IT,Analyst,31,12,10,9,3,2024-01-12 00:00:00,8,Often,Feeling stressed recently
EMP00836,Employee_836,Operations,Intern,65,1,8,9,10,2024-08-27 00:00:00,8,Often,Satisfied with current role
EMP00837,Employee_837,IT,Developer,59,3,1,6,8,2024-09-08 00:00:00,10,No,Good work-life balance
EMP00838,Employee_838,IT,Analyst,59,12,10,5,9,2024-11-14 00:00:00,6,Often,Good work-life balance
EMP00839,Employee_839,Marketing,Manager,47,0,3,8,6,2024-01-09 00:00:00,1,No,Feeling stressed recently
EMP00840,Employee_840,Operations,Team Lead,46,7,3,10,5,2024-03-04 00:00:00,9,No,Need better management support
EMP00841,Employee_841,Other,Executive,73,12,2,6,7,2024-10-28 00:00:00,9,Often,Good work-life balance
EMP00842,Employee_842,Operations,Intern,48,7,9,5,8,2024-12-20 00:00:00,2,Often,Need better management support
EMP00843,Employee_843,Finance,Manager,40,7,2,7,3,2024-09-19 00:00:00,8,No,Career growth opportunities needed
EMP00844,Employee_844,Marketing,Analyst,32,2,8,4,8,2024-02-23 00:00:00,10,Often,Career growth opportunities needed
EMP00845,Employee_845,HR,Intern,67,7,9,4,5,2024-12-27 00:00:00,8,Often,Feeling stressed recently
EMP00846,Employee_846,Other,Developer,44,5,1,9,4,2024-11-24 00:00:00,5,No,Need better management support
EMP00847,Employee_847,Finance,Executive,46,9,7,7,4,2024-10-15 00:00:00,1,Sometimes,Feeling stressed recently
EMP00848,Employee_848,Marketing,Executive,59,9,2,9,9,2024-04-28 00:00:00,5,No,Career growth opportunities needed
EMP00849,Employee_849,Marketing,Manager,40,10,5,10,3,2024-04-06 00:00:00,4,Sometimes,Need better management support
EMP00850,Employee_850,Finance,Team Lead,50,3,5,4,9,2024-11-19 00:00:00,9,Sometimes,Need better management support
EMP00851,Employee_851,Other,Manager,62,11,6,9,10,2024-08-21 00:00:00,7,Sometimes,Career growth opportunities needed
EMP00852,Employee_852,Operations,Team Lead,63,9,3,5,4,2024-04-23 00:00:00,1,No,Need better management support
EMP00853,Employee_853,Other,Executive,31,7,2,7,8,2024-12-23 00:00:00,3,No,Good work-life balance
EMP00854,Employee_854,IT,Executive,36,1,3,4,10,2024-11-16 00:00:00,5,No,Need better management support
EMP00855,Employee_855,Operations,Executive,37,8,2,6,9,2024-02-19 00:00:00,1,No,Career growth opportunities needed
EMP00856,Employee_856,Other,Developer,38,9,5,10,10,2024-02-13 00:00:00,3,Sometimes,Satisfied with current role
EMP00857,Employee_857,IT,Manager,74,3,6,10,4,2024-07-29 00:00:00,3,Often,Good work-life balance
EMP00858,Employee_858,Finance,Manager,35,4,10,7,6,2024-08-15 00:00:00,8,Often,Career growth opportunities needed
EMP00859,Employee_859,Other,Intern,36,8,6,10,6,2024-11-13 00:00:00,3,Sometimes,Feeling stressed recently
EMP00860,Employee_860,Other,Team Lead,37,12,7,6,4,2024-02-08 00:00:00,4,Sometimes,Satisfied with current role
EMP00861,Employee_861,IT,Executive,40,12,3,5,5,2024-05-07 00:00:00,1,No,Feeling stressed recently
EMP00862,Employee_862,IT,Developer,69,11,2,4,8,2024-02-21 00:00:00,2,Often,Satisfied with current role
EMP00863,Employee_863,Operations,Analyst,37,7,1,5,5,2024-08-01 00:00:00,7,No,Workload is manageable
EMP00864,Employee_864,Other,Analyst,33,2,1,10,6,2024-11-12 00:00:00,5,No,Need better management support
EMP00865,Employee_865,Marketing,Team Lead,31,10,10,10,3,2024-06-07 00:00:00,6,Often,Feeling stressed recently
EMP00866,Employee_866,Operations,Executive,63,6,9,10,6,2024-11-07 00:00:00,9,Often,Workload is manageable
EMP00867,Employee_867,Finance,Developer,71,5,6,8,7,2024-07-02 00:00:00,4,Often,Feeling stressed recently
EMP00868,Employee_868,HR,Team Lead,37,9,9,9,5,2024-04-09 00:00:00,6,Often,Satisfied with current role
EMP00869,Employee_869,Marketing,Executive,58,4,1,8,6,2024-11-30 00:00:00,3,No,Good work-life balance
EMP00870,Employee_870,Other,Analyst,60,2,2,8,3,2024-07-28 00:00:00,9,No,Satisfied with current role
EMP00871,Employee_871,Finance,Intern,43,2,2,8,6,2024-03-11 00:00:00,9,No,Satisfied with current role
EMP00872,Employee_872,Other,Developer,72,1,9,5,5,2024-10-19 00:00:00,7,Often,Career growth opportunities needed
EMP00873,Employee_873,Other,Manager,49,12,6,6,6,2024-03-25 00:00:00,3,Sometimes,Need better management support
EMP00874,Employee_874,HR,Executive,47,8,8,9,6,2024-09-12 00:00:00,5,Often,Satisfied with current role
EMP00875,Employee_875,Marketing,Executive,40,1,2,7,6,2024-07-28 00:00:00,5,No,Satisfied with current role
EMP00876,Employee_876,Other,Manager,51,10,10,7,9,2024-09-27 00:00:00,3,Often,Good work-life balance
EMP00877,Employee_877,HR,Analyst,52,11,4,9,5,2024-02-14 00:00:00,3,No,Need better management support
EMP00878,Employee_878,Other,Team Lead,73,1,5,9,5,2024-12-12 00:00:00,7,Often,Feeling stressed recently
EMP00879,Employee_879,Finance,Intern,56,5,9,7,10,2024-05-17 00:00:00,7,Often,Feeling stressed recently
EMP00880,Employee_880,Marketing,Team Lead,64,0,2,4,5,2024-10-10 00:00:00,9,No,Satisfied with current role
EMP00881,Employee_881,HR,Analyst,41,12,4,8,6,2024-11-27 00:00:00,7,No,Satisfied with current role
EMP00882,Employee_882,Operations,Team Lead,32,0,2,8,9,2024-12-09 00:00:00,7,No,Feeling stressed recently
EMP00883,Employee_883,Finance,Manager,37,6,10,6,9,2024-09-20 00:00:00,10,Often,Need better management support
EMP00884,Employee_884,Operations,Executive,66,12,5,7,7,2024-12-01 00:00:00,6,Often,Need better management support
EMP00885,Employee_885,Other,Analyst,73,12,6,5,4,2024-04-17 00:00:00,4,Often,Satisfied with current role
EMP00886,Employee_886,HR,Manager,58,12,1,7,4,2024-08-23 00:00:00,7,No,Good work-life balance
EMP00887,Employee_887,Finance,Developer,59,10,7,4,10,2024-10-16 00:00:00,9,Sometimes,Feeling stressed recently
EMP00888,Employee_888,IT,Developer,37,2,3,6,6,2024-07-23 00:00:00,7,No,Feeling stressed recently
EMP00889,Employee_889,Finance,Analyst,33,10,8,8,4,2024-11-04 00:00:00,7,Often,Satisfied with current role
EMP00890,Employee_890,Operations,Analyst,66,4,1,7,10,2024-04-11 00:00:00,7,Often,Feeling stressed recently
EMP00891,Employee_891,IT,Executive,59,6,8,10,6,2024-12-03 00:00:00,6,Often,Feeling stressed recently
EMP00892,Employee_892,IT,Team Lead,60,5,6,7,9,2024-02-01 00:00:00,3,Sometimes,Good work-life balance
EMP00893,Employee_893,Other,Manager,44,12,9,9,7,2024-08-27 00:00:00,7,Often,Need better management support
EMP00894,Employee_894,Other,Developer,37,7,2,9,7,2024-01-15 00:00:00,6,No,Satisfied with current role
EMP00895,Employee_895,IT,Manager,35,12,7,6,6,2024-09-18 00:00:00,1,Sometimes,Workload is manageable
EMP00896,Employee_896,Operations,Developer,63,5,7,4,5,2024-06-02 00:00:00,7,Sometimes,Workload is manageable
EMP00897,Employee_897,Marketing,Manager,68,7,9,5,10,2024-09-09 00:00:00,1,Often,Career growth opportunities needed
EMP00898,Employee_898,IT,Analyst,46,0,9,4,6,2024-04-27 00:00:00,5,Often,Career growth opportunities needed
EMP00899,Employee_899,HR,Team Lead,56,8,7,9,8,2024-05-23 00:00:00,2,Sometimes,Good work-life balance
EMP00900,Employee_900,Marketing,Developer,61,3,6,5,4,2024-12-04 00:00:00,10,Sometimes,Career growth opportunities needed
EMP00901,Employee_901,Operations,Executive,72,10,7,6,6,2024-07-12 00:00:00,2,Often,Need better management support
EMP00902,Employee_902,Finance,Manager,32,5,2,4,5,2024-01-15 00:00:00,8,No,Career growth opportunities needed
EMP00903,Employee_903,IT,Executive,61,4,9,10,10,2024-03-12 00:00:00,10,Often,Good work-life balance
EMP00904,Employee_904,Other,Executive,39,11,10,5,3,2024-09-10 00:00:00,2,Often,Career growth opportunities needed
EMP00905,Employee_905,Other,Analyst,48,1,7,9,8,2024-08-25 00:00:00,8,Sometimes,Feeling stressed recently
EMP00906,Employee_906,IT,Developer,49,8,9,5,5,2024-05-30 00:00:00,5,Often,Career growth opportunities needed
